"item_id","course_id","unit_nm","item_content","item_choices","item_answer","item_explain","item_type_cd","item_diff_cd","file_path","ins_user_type_cd","ins_user_id","ins_dt","upd_user_id","upd_dt","del_yn"
ITEM-506808-36f3c4,"506808",cpp_08_프렌드와연산자중복,"다음 코드의 실행 결과는?\n\nclass Power {\n    int kick;\npublic:\n    Power(int k=0) : kick(k) {}\n    friend ostream& operator<<(ostream& out, const Power& p);\n};\n\nostream& operator<<(ostream& out, const Power& p) {\n    out << p.kick;\n    return out;\n}\n\nint main() {\n    Power a(100);\n    cout << a;\n    return 0;\n}\n","{""1"":""100"",""2"":""0"",""3"":""Power"",""4"":""컴파일 오류가 발생한다""}","1",연산자<<가 내부에서 kick을 출력합니다.,MC,E,cpp_08_프렌드와연산자중복_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:26.922,,,N
ITEM-506808-37a4b5,"506808",cpp_08_프렌드와연산자중복,"다음 코드에서 p1 = createPerson(); 라인이 호출하는 연산자는?\n\nclass Person {\npublic:\n    Person(int id=0, const char* name=\""\""){};\n    Person& operator=(const Person& rhs) { cout << \""C\""; return *this; }\n    Person& operator=(Person&& rhs) noexcept { cout << \""M\""; return *this; }\n};\n\nPerson createPerson() {\n    return Person(10, \""Hallym\"");\n}\n\nint main() {\n    Person p1(1, \""software\"");\n    p1 = createPerson();\n    return 0;\n}\n","{""1"":""복사 생성자"",""2"":""복사 대입 연산자"",""3"":""이동 생성자"",""4"":""이동 대입 연산자""}","4","createObject()가 반환하는 값은 사라지기 직전의 임시 객체(R-value)입니다. 이미 생성된 객체 p1에 R-value를 대입하므로, operator=(Person&&) 형태의 이동 대입 연산자가 호출됩니다.",MC,M,cpp_08_프렌드와연산자중복_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:26.922,,,N
ITEM-506808-39c6d7,"506808",cpp_08_프렌드와연산자중복,"다음 operator= 구현에는 치명적인 결함이 있습니다. p1 = p1;과 같이 자기 자신에게 객체를 대입할 때 발생할 수 있는 가장 심각한 문제는 무엇인가요?\n\n#include <cstring>\n#include <iostream>\n\nusing namespace std;\n\nclass Person {\n    char* name;\npublic:\n    Person(const char* n) {\n        name = new char[strlen(n) + 1];\n        strcpy(name, n);\n    }\n\n    ~Person() { delete[] name; }\n\n    Person& operator=(const Person& rhs) {\n          delete[] name; \n          name = new char[strlen(rhs.name) + 1]; \n          strcpy(name, rhs.name); \n        \n          return *this;\n    }\n};\n\nint main() {\n    Person p1(\""Kim\"");\n    p1 = p1; \n\n    return 0;\n}\n","{""1"":""아무 문제 없이 정상적으로 실행된다."",""2"":""name 이 두 번 해제되어 프로그램이 종료된다."",""3"":""name 을 delete 한 후, 이미 해제된 rhs.name 에 접근하여 미정의 동작이 발생한다."",""4"":""new 로 메모리 할당 시 항상 실패한다.""}","3","자기 자신에게 대입할 때(p1 = p1), this와 &rhs는 같은 객체를 가리킵니다. 따라서 delete[] name;으로 자신의 메모리를 해제한 직후, strlen(rhs.name)에서 이미 해제된 메모리에 접근하려다 치명적인 오류가 발생합니다.",MC,M,cpp_08_프렌드와연산자중복_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:26.922,,,N
ITEM-506808-d3e4f5,"506808",cpp_09_상속,"다음 코드의 실행 결과는? (소멸자 호출 순서)

class Base { public: ~Base() { cout << ""B ""; } };

class Derived : public Base { public: ~Derived() { cout << ""D ""; } };

int main() {
    Derived d;
    return 0;
}

","{""1"": ""D B"", ""2"": ""B D"", ""3"": ""B"", ""4"": ""D""}","1",소멸은 생성의 역순입니다. **파생 소멸자 → 기본 소멸자** 순서이므로 `D B`가 출력됩니다.,MC,H,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-c0d1e2,"506808",cpp_09_상속,다이아몬드 상속 구조에서 최상위 기본 클래스의 멤버가 중복 상속되는 문제를 해결하기 위한 키워드는?,"{""1"": ""static"", ""2"": ""friend"", ""3"": ""virtual"", ""4"": ""override""}","3",가상 상속(`virtual`)을 사용하면 최상위 기본 클래스 서브오브젝트가 하나만 유지됩니다.,MC,E,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-a91f2b,"506808",cpp_09_상속,기본 클래스 Person 을 public 으로 상속받는 Student 클래스를 올바르게 선언한 것은?,"{""1"": ""class Student extends Person {}"", ""2"": ""class Student : public Person {}"", ""3"": ""class Person : public Student {}"", ""4"": ""class Student inherits Person {}""}","2",C++의 공용 상속 표기는 `class Derived : public Base {}` 입니다. 자바의 `extends`가 아니라 콜론(:)과 접근지정자를 사용합니다.,MC,E,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-b7d3e4,"506808",cpp_09_상속,"다음 코드에 대한 설명으로 올바른 것은?

class Point {
public:
    void set(int x, int y);
};

class ColorPoint : public Point {
public:
    void setColor(string color);
};

int main() {
    ColorPoint cp;
    cp.set(10, 20);
    return 0;
}
","{""1"": ""cp 는 Point 클래스의 멤버에 접근할 수 없어 컴파일 오류가 발생한다"", ""2"": ""파생 클래스의 객체는 기본 클래스의 public 멤버를 사용할 수 있다"", ""3"": ""Point 클래스가 ColorPoint 를 상속받아야 한다"", ""4"": ""set 함수는 ColorPoint 클래스에만 존재한다""}","2",파생 클래스의 객체는 기본 클래스의 public 멤버를 사용할 수 있다. ColorPoint 객체 cp는 Point로부터 public 멤버인 set() 함수를 물려받았기 때문에 직접 호출할 수 있습니다.,MC,M,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-c4f8a0,"506808",cpp_09_상속,파생 클래스의 포인터를 기본 클래스의 포인터로 타입 변환하는 것을 무엇이라고 하는가?,"{""1"": ""다운 캐스팅 (down-casting)"", ""2"": ""업 캐스팅 (up-casting)"", ""3"": ""강제 캐스팅 (force-casting)"", ""4"": ""동적 캐스팅 (dynamic-casting)""}","2",파생→기본으로 올리는 방향이라 '업캐스팅'이라고 부릅니다. 안전하고 자주 쓰입니다.,MC,E,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-d1e2f3,"506808",cpp_09_상속,"다음 코드의 실행 결과로 가장 가능성이 높은 것은?

class Point {};

class ColorPoint : public Point {};

int main() {
    Point p;
    ColorPoint* cp = (ColorPoint*)&p;
    // cp를 통해 ColorPoint의 멤버에 접근 시도
    return 0;
}

}","{""1"": ""항상 안전하게 동작한다"", ""2"": ""컴파일 오류가 발생한다"", ""3"": ""p 가 실제로는 Point 객체이므로, cp 를 사용하면 미정의 동작을 유발할 수 있다"", ""4"": ""업 캐스팅이 먼저 수행되어야 한다""}","3","Point 객체는 ColorPoint가 아니므로, 강제로 다운 캐스팅하여 ColorPoint의 멤버에 접근하려고 하면 메모리 구조가 달라 예기치 않은 오류가 발생할 수 있습니다.",MC,H,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-e6a7b8,"506808",cpp_09_상속,"기본 클래스의 멤버 x 를 파생 클래스에서는 접근 가능하지만, 외부에서는 접근할 수 없도록 하는 접근 지정자는?","{""1"": ""public"", ""2"": ""private"", ""3"": ""protected"", ""4"": ""friend""}","3",`protected`는 파생 클래스 내부에서는 접근 가능하지만 클래스 외부에서는 접근할 수 없도록 합니다.,MC,E,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-f0c9d2,"506808",cpp_09_상속,"다음 코드에서 컴파일 오류가 발생하는 라인은?

class Base {
protected:
    int num;
};

class Derived : public Base {
public:
    void set(int n) { num = n; }
};

int main() {
    Derived d;
    d.num = 100;
    return 0;
}

","{""1"": ""int num;"", ""2"": ""void set(int n) { num = n; }"", ""3"": ""Derived d;"", ""4"": ""d.num = 100;""}","4","num은 Base 클래스의 protected 멤버이므로, 파생 클래스인 Derived의 멤버 함수 내에서는 접근할 수 있지만, main 함수와 같은 외부에서는 직접 접근할 수 없습니다.",MC,M,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-a2b3c4,"506808",cpp_09_상속,"class Derived : private Base 와 같이 private 상속을 했을 때, Base 클래스의 public 멤버는 Derived 클래스에서 어떤 접근 권한을 갖게 되는가?","{""1"": ""public"", ""2"": ""protected"", ""3"": ""private"", ""4"": ""접근할 수 없다""}","3",`private` 상속에서는 기본 클래스의 public/protected 멤버가 파생 클래스 안에서 **private**로 내려옵니다.,MC,E,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-b5c6d7,"506808",cpp_09_상속,"다음 코드에서 GrandDerived 클래스의 멤버 함수 accessBase 가 컴파일 오류를 일으키는 이유는?

class Base {
protected:
    int base_val;
};

class Derived : private Base {
public:
    void test() { base_val = 10; } // 정상
};

class GrandDerived : public Derived {
public:
    void accessBase() { base_val = 20; } // 오류
};

","{""1"": ""GrandDerived 가 Derived 를 public 으로 상속했기 때문에"", ""2"": ""Derived 가 Base 를 private 으로 상속하여, base_val 이 GrandDerived 에게는 보이지 않기 때문에"", ""3"": ""base_val 이 protected 멤버이기 때문에"", ""4"": ""static 멤버가 아니기 때문에""}","2",Derived가 Base를 private 상속하면 Base의 protected 멤버(base_val)는 Derived의 private 멤버가 됩니다. 따라서 Derived를 상속받은 GrandDerived에서는 더 이상 base_val에 접근할 수 없습니다.,MC,M,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-c8d9e0,"506808",cpp_09_상속,"다음 코드의 실행 결과는? (생성자 호출 순서)

class Base { public: Base() { cout << ""B ""; } };

class Derived : public Base { public: Derived() { cout << ""D ""; } };

int main() {
    Derived d;
    return 0;
}

","{""1"": ""D B"", ""2"": ""B D"", ""3"": ""B"", ""4"": ""D""}","2",파생 객체 생성 시 **기본 클래스 생성자 → 파생 클래스 생성자** 순서로 호출됩니다. 출력은 `B D`.,MC,E,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-e7f8a9,"506808",cpp_09_상속,"다음 코드에서 컴파일 오류가 발생하는 이유는?

class Base {
public:
    Base(int n) {}
};

class Derived : public Base {
public:
    Derived(int n) {}
};

int main() {
    Derived d(10);
    return 0;
}

","{""1"": ""Derived 생성자가 Base 의 생성자를 명시적으로 호출하지 않았기 때문에"", ""2"": ""Base 클래스에 생성자가 전혀 정의되어 있지 않기 때문에"", ""3"": ""Derived 클래스에 기본 생성자가 없기 때문에"", ""4"": ""상속 관계에서는 매개변수 있는 생성자를 사용할 수 없기 때문에""}","1",Derived의 생성자에서 Base의 생성자를 명시적으로 호출하지 않으면 컴파일러는 Base의 기본 생성자(Base())를 자동으로 호출하려고 시도합니다. 하지만 Base 클래스에는 Base(int n)만 있고 기본 생성자가 없으므로 오류가 발생합니다.,MC,M,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-f1a2b3,"506808",cpp_09_상속,"다음 코드의 실행 결과는?

class Base {
    int val;
public:
    Base(int n) : val(n) { cout << ""B:"" << val << "" ""; }
};

class Derived : public Base {
public:
    Derived(int n) : Base(n * 2) { cout << ""D:"" << n << "" ""; }
};

int main() {
    Derived d(10);
    return 0;
}

","{""1"": ""B:10 D:10"", ""2"": ""D:10 B:10"", ""3"": ""B:20 D:10"", ""4"": ""D:10 B:20""}","3","기본 생성자가 먼저 실행되고, 인자로 `n*2`가 전달되므로 `B:20` 후에 `D:10`이 출력됩니다.",MC,M,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-a4b5c6,"506808",cpp_09_상속,Adder 와 Subtractor 두 클래스를 동시에 상속받는 Calculator 클래스를 올바르게 선언한 것은?,"{""1"": ""class Calculator : public Adder, public Subtractor {}"", ""2"": ""class Calculator : public Adder : public Subtractor {}"", ""3"": ""class Calculator extends Adder, Subtractor {}"", ""4"": ""class Calculator inherits Adder, Subtractor {}""}","1","다중 상속 표기는 `class C : public A, public B {}` 입니다. 콜론 하나에 여러 기반 클래스를 나열합니다.",MC,M,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-b7c8d9,"506808",cpp_09_상속,"다음 코드의 실행 결과는?

class Adder { public: int op(int a, int b) { return a + b; } };

class Subtractor { public: int op(int a, int b) { return a - b; } };

class Calculator : public Adder, public Subtractor {};

int main() {
    Calculator c;
    cout << c.op(10, 5);
    return 0;
}

","{""1"": ""15"", ""2"": ""5"", ""3"": ""155"", ""4"": ""컴파일 오류가 발생한다""}","4","Calculator는 Adder와 Subtractor로부터 op라는 이름의 함수를 각각 물려받습니다. c.op(10, 5) 호출 시, 컴파일러는 어떤 부모의 op 함수를 호출해야 할지 알 수 없어 모호성(ambiguity) 오류가 발생합니다.",MC,H,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-d2e3f4,"506808",cpp_09_상속,"다음 코드에 대한 설명으로 올바른 것은?

class Base {};

class L : virtual public Base {};

class R : virtual public Base {};

class Derived : public L, public R {};

int main() {
    Derived d;
    return 0;
}

","{""1"": ""Derived 객체에는 Base 클래스의 멤버가 두 번 포함된다"", ""2"": ""Derived 객체에는 Base 클래스의 멤버가 한 번만 포함된다"", ""3"": ""L 과 R 은 Base 를 상속할 수 없어 컴파일 오류가 발생한다"", ""4"": ""virtual 상속은 C++에서 지원하지 않는다""}","2","중간 클래스(L, R)가 Base를 virtual로 상속했기 때문에, 최종 파생 클래스인 Derived에는 Base의 멤버가 중복 없이 한 번만 존재하게 됩니다.",MC,M,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-e4f5a6,"506808",cpp_09_상속,"파생 클래스의 객체를 생성할 때, 기본 클래스로부터 상속되지 않는 것은?","{""1"": ""public 멤버 함수"", ""2"": ""protected 멤버 변수"", ""3"": ""생성자 및 소멸자"", ""4"": ""private 멤버 변수""}","3",생성자/소멸자는 상속되지 않습니다(파생 클래스가 자체 생성자/소멸자를 가집니다).,MC,E,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-f6a7b8,"506808",cpp_09_상속,"다음 코드에서 cp.showPoint()가 정상적으로 호출될 수 있는 이유는?

class Point {
public:
    void showPoint();
};

class ColorPoint : public Point {
public:
    void showColorPoint() {
        showPoint();
    }
};
","{""1"": ""showPoint 가 ColorPoint 의 friend 함수이기 때문에"", ""2"": ""showPoint 가 public 멤버이므로 파생 클래스에서 접근 가능하기 때문에"", ""3"": ""showPoint 가 static 멤버 함수이기 때문에"", ""4"": ""showPoint 가 protected 멤버이기 때문에""}","2",기본 클래스의 **public 멤버**는 파생 클래스에서 그대로 접근 가능합니다.,MC,E,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-a8b9c0,"506808",cpp_09_상속,"다음 코드의 실행 결과는?

class TV {
public:
    int size;
    TV(int s) : size(s) {}
};

class WideTV : public TV {
public:
    WideTV(int s) : TV(s) {}
};

class SmartTV : public WideTV {
public:
    SmartTV(int s) : WideTV(s) {}
};

int main() {
    SmartTV htv(55);
    cout << htv.size;
    return 0;
}

","{""1"": ""0"", ""2"": ""55"", ""3"": ""알 수 없는 값"", ""4"": ""컴파일 오류가 발생한다""}","2","`size`는 `TV`의 public 멤버이며, 생성자 인자 55가 전달되어 최종적으로 55가 출력됩니다.",MC,E,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-b1c2d3,"506808",cpp_09_상속,"다음 코드의 실행 결과는?

class A { public: A() { cout << “A “; } };

class B { public: B() { cout << “B “; } };

class C : public A, public B { public: C() { cout << “C “; } };

int main() {
C c;
return 0;
}

","{""1"": ""A B C"", ""2"": ""B A C"", ""3"": ""C A B"", ""4"": ""A C B""}","1","다중 상속의 생성자 호출 순서는 상속 목록 순서(A, B) 이후 파생(C)입니다. 그래서 `A B C`가 출력됩니다.",MC,E,cpp_09_상속_quiz_sol.pdf,MANU,adm,2025-09-29 17:43:47.443,,,N
ITEM-506808-A1B2C3,"506808",cpp_10_가상함수와추상클래스,"파생 클래스에서 기본 클래스의 함수와 완전히 동일한 원형으로 함수를 다시 만드는 것을
무엇이라고 하는가?","{
  ""1"": ""함수 중복 (Overloading)"",
  ""2"": ""함수 재정의 (Redefinition)"",
  ""3"": ""함수 선언 (Declaration)"",
  ""4"": ""함수 호출 (Call)""
}","2",오버라이딩은 기본 클래스와 동일한 함수 원형을 파생 클래스에서 다시 정의하는 것을 말합니다.,MC,E,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-D4E5F6,"506808",cpp_10_가상함수와추상클래스,"다음 코드에서 pBase->f(); 호출 시 Base::f()가 실행되는 이유는?

class Base {
public:
    void f() { cout << ""Base""; }
};

class Derived : public Base {
public:
    void f() { cout << ""Derived""; }
};

int main() {
    Derived d;
    Base* pBase = &d;
    pBase->f();
    return 0;
}

","{
  ""1"": ""포인터 pBase 의 타입이 Base*이므로 컴파일 시점에 Base::f() 호출이 결정되기 때문에"",
  ""2"": ""Derived 클래스의 f() 함수가 private 멤버이기 때문에"",
  ""3"": ""pBase 가 가리키는 실제 객체가 Base 타입이기 때문에"",
  ""4"": ""항상 기본 클래스의 함수가 우선적으로 호출되기 때문에""
}","1","f() 함수가 virtual이 아니므로, 호출할 함수는 포인터의 타입(Base*)에 따라 컴파일 시간에 결정됩니다. 이를 정적 바인딩이라고 합니다.",MC,M,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-G7H8J9,"506808",cpp_10_가상함수와추상클래스,"다음 코드에서 show 함수를 가상 함수로 선언하려 한다. 빈칸에 들어갈 키워드는?

class Base {
public:
_____ void show();
};

","{
  ""1"": ""static"",
  ""2"": ""virtual"",
  ""3"": ""override"",
  ""4"": ""friend""
}","2",가상 함수는 함수 선언 앞에 virtual 키워드를 붙여 선언합니다.,MC,E,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-K1L2M3,"506808",cpp_10_가상함수와추상클래스,"다음 코드의 실행 결과는?

class Base {
public:
    virtual void f() { cout << ""Base""; }
};

class Derived : public Base {
public:
    void f() override { cout << ""Derived""; }
};

int main() {
    Derived d;
    Base* pBase = &d;
    pBase->f();
    return 0;
}

","{
  ""1"": ""Base"",
  ""2"": ""Derived"",
  ""3"": ""BaseDerived"",
  ""4"": ""컴파일 오류가 발생한다""
}","2","f()가 가상 함수이므로, pBase가 가리키는 실제 객체(Derived)의 f() 함수가 실행 시간에 호출됩니다(동적 바인딩).",MC,E,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-N4P5Q6,"506808",cpp_10_가상함수와추상클래스,"기본 클래스의 포인터로 파생 클래스 객체를 가리킬 때, virtual 함수 호출은 포인터의 타입을
따르는가, 아니면 포인터가 실제 가리키는 객체의 타입을 따르는가?","{
  ""1"": ""항상 포인터의 타입을 따른다 (정적 바인딩)"",
  ""2"": ""항상 포인터가 실제 가리키는 객체의 타입을 따른다 (동적 바인딩)"",
  ""3"": ""private 멤버일 경우에만 객체의 타입을 따른다"",
  ""4"": ""const 함수일 경우에만 포인터의 타입을 따른다""
}","2",가상 함수는 런타임에 실제 객체 타입을 기준으로 결정(동적 바인딩)됩니다.,MC,E,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-R7S8T9,"506808",cpp_10_가상함수와추상클래스,"다음 코드에서 pShape->paint();가 Circle::draw()를 호출하는 이유는?

class Shape {
public:
    void paint() { draw(); }
    virtual void draw() { cout << ""Shape""; }
};

class Circle : public Shape {
public:
    void draw() override { cout << ""Circle""; }
};

int main() {
    Shape* pShape = new Circle();
    pShape->paint();
    delete pShape;
    return 0;
}

","{
  ""1"": ""paint 함수가 virtual 이기 때문에"",
  ""2"": ""paint 함수 내부에서 호출된 draw 함수가 virtual 이며, 동적 바인딩에 의해 실제 객체인 Circle 의 draw 가 실행되기 때문에"",
  ""3"": ""Shape 의 draw 함수가 private 멤버이기 때문에"",
  ""4"": ""Circle 클래스가 Shape 보다 메모리상에서 앞에 있기 때문에""
}","2","paint() 함수 내부에서 호출된 draw 함수가 virtual이며, 동적 바인딩에 의해 실제 객체인 Circle의 draw가 실행되기 때문입니다.",MC,M,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-U1V2W3,"506808",cpp_10_가상함수와추상클래스,"파생 클래스에서 함수를 오버라이딩(overriding)할 때, 기본 클래스의 함수와 반드시 일치해야
하는 것이 아닌 것은?","{
  ""1"": ""함수 이름"",
  ""2"": ""매개변수 목록"",
  ""3"": ""리턴 타입"",
  ""4"": ""virtual 키워드의 유무""
}","4",파생 클래스에서는 virtual 키워드를 생략할 수 있습니다.,MC,E,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-X4Y5Z6,"506808",cpp_10_가상함수와추상클래스,"다음 코드의 실행 결과는?

class Base {
public:
    virtual void f() { cout << ""B""; }
};

class Derived : public Base {
public:
    void f() override { cout << ""D""; }
};

class GrandDerived : public Derived {
public:
    void f() override { cout << ""G""; }
};

int main() {
    GrandDerived g;
    Base* bp = &g;
    Derived* dp = &g;
    bp->f();
    dp->f();
    return 0;
}

","{
  ""1"": ""B D"",
  ""2"": ""D G"",
  ""3"": ""G G"",
  ""4"": ""B G""
}","3","f()는 가상 함수이므로, bp와 dp 모두 실제 객체인 GrandDerived의 f() 함수를 호출합니다.",MC,M,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-A7B8C9,"506808",cpp_10_가상함수와추상클래스,"다음 코드의 실행 결과는?

class Shape {
public:
    virtual void draw() { cout << ""Shape""; }
};

class Circle : public Shape {
public:
    void draw() override {
        Shape::draw();
        cout << ""-Circle"";
    }
};

int main() {
    Shape* p = new Circle();
    p->draw();
    delete p;
    return 0;
}

","{
  ""1"": ""Circle"",
  ""2"": ""Shape"",
  ""3"": ""Shape-Circle"",
  ""4"": ""Circle-Shape""
}","3","p->draw()는 동적 바인딩에 의해 Circle::draw()를 호출합니다. Circle::draw() 내부에서 Shape::draw()를 명시적으로 먼저 호출하므로 ""Shape""가 출력되고, 이후 ""-Circle""이 출력됩니다.",MC,E,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-D0E1F2,"506808",cpp_10_가상함수와추상클래스,기본 클래스의 소멸자를 virtual 로 선언해야 하는 가장 중요한 이유는?,"{
  ""1"": ""소멸자의 실행 속도를 높이기 위해"",
  ""2"": ""기본 클래스의 포인터로 파생 클래스 객체를 delete 할 때, 파생 클래스의 소멸자가 호출되도록 하기 위해"",
  ""3"": ""모든 클래스는 반드시 가상 소멸자를 가져야 하기 때문에"",
  ""4"": ""소멸자가 오버로딩될 수 있도록 하기 위해""
}","2","기본 클래스의 소멸자가 virtual이 아니면, 기본 클래스 포인터로 delete 시 파생 클래스의 소멸자가 호출되지 않아 메모리 누수가 발생할 수 있습니다.",MC,M,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-G3H4J5,"506808",cpp_10_가상함수와추상클래스,"다음 코드의 실행 결과는?

class Base {
public:
    ~Base() { cout << ""B""; }
};

class Derived : public Base {
public:
    ~Derived() { cout << ""D""; }
};

int main() {
    Base* p = new Derived();
    delete p;
    return 0;
}

","{
  ""1"": ""D B"",
  ""2"": ""B D"",
  ""3"": ""B"",
  ""4"": ""D""
}","3","Base 클래스의 소멸자에 virtual 키워드가 없으므로, 정적 바인딩에 의해 포인터 타입(Base*)의 소멸자만 호출됩니다.",MC,H,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-K6L7M8,"506808",cpp_10_가상함수와추상클래스,다음 중 순수 가상 함수를 올바르게 선언한 것은?,"{
  ""1"": ""virtual void func() {};"",
  ""2"": ""virtual void func() = 0;"",
  ""3"": ""virtual void func() = null;"",
  ""4"": ""pure virtual void func();""
}","2",순수 가상 함수는 “= 0”으로 선언합니다.,MC,E,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-N9P0Q1,"506808",cpp_10_가상함수와추상클래스,순수 가상 함수를 하나 이상 포함하는 클래스를 무엇이라고 하는가?,"{
  ""1"": ""기본 클래스 (Base Class)"",
  ""2"": ""추상 클래스 (Abstract Class)"",
  ""3"": ""파생 클래스 (Derived Class)"",
  ""4"": ""템플릿 클래스 (Template Class)""
}","2",순수 가상 함수를 하나 이상 가지는 클래스는 추상 클래스입니다.,MC,E,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-R2S3T4,"506808",cpp_10_가상함수와추상클래스,추상 클래스에 대한 설명으로 틀린 것은?,"{
  ""1"": ""객체를 직접 생성할 수 없다"",
  ""2"": ""추상 클래스는 하나 이상의 순수 가상 함수를 포함해야 한다"",
  ""3"": ""추상 클래스 타입의 포인터 변수는 선언할 수 있다"",
  ""4"": ""모든 멤버 함수가 순수 가상 함수여야 한다""
}","4",모든 멤버 함수가 순수 가상일 필요는 없습니다(일반 멤버 함수 포함 가능).,MC,M,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-U5V6W7,"506808",cpp_10_가상함수와추상클래스,"다음 코드에서 가장 먼저 컴파일 오류가 발생하는 라인은?

class AbstractCalc {
public:
    virtual int calc(int a, int b) = 0;
};

int main() {
    AbstractCalc obj;
    int n = obj.calc(1, 2);
    return 0;
}

","{
  ""1"": ""virtual int calc(int a, int b) = 0;"",
  ""2"": ""AbstractCalc obj;"",
  ""3"": ""int n = obj.calc(1, 2);"",
  ""4"": ""오류가 발생하지 않는다""
}","2",추상 클래스는 미완성된 클래스로 간주되어 객체(인스턴스)를 직접 생성할 수 없습니다.,MC,M,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-X8Y9Z0,"506808",cpp_10_가상함수와추상클래스,추상 클래스를 상속받은 파생 클래스가 추상 클래스가 아니기 위한 조건은?,"{
  ""1"": ""파생 클래스의 생성자를 반드시 구현해야 한다"",
  ""2"": ""기본 클래스의 모든 멤버 변수를 public 으로 만들어야 한다"",
  ""3"": ""기본 클래스로부터 물려받은 모든 순수 가상 함수를 오버라이딩하여 구현해야 한다"",
  ""4"": ""파생 클래스에는 가상 함수가 없어야 한다""
}","3",상속받은 모든 순수 가상 함수를 구현해야 파생 클래스가 구체 클래스가 됩니다.,MC,M,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
